Address,Amt per m²,Balcony,District,Elevator,Floor,Location,Monthly Pay,Municipality,Patio,Price,Size in m²,Total Rooms,Latitude,Longitude,lat_2,long_2,Distance
Beckomberga Ängsväg 6,59213.48314606742,True,Bromma,True,3.0,"Bromma,Stockholm",5158.0,Stockholms kommun,False,5270000,89.0,4.0,59.3554743,17.8992607,59.3324,18.0645,9.713466418408814
Klas Klättermus gata 3,58235.294117647056,True,Bromma,True,3.0,"Bromma,Stockholm",4373.0,Stockholms kommun,False,4950000,85.0,3.0,59.3640966,17.9528296,59.3324,18.0645,7.24551306466704
Lidköpingsvägen 21,67592.5925925926,True,Hammarbyhöjden,False,2.0,"Hammarbyhöjden,Stockholm",4081.0,Stockholms kommun,False,3650000,54.0,2.0,59.2924278,18.0977788,59.3324,18.0645,4.8292851410259745
Bäckbornas väg 43,33203.88349514563,True,Bromma,True,2.0,"Bromma,Stockholm",6490.0,Stockholms kommun,False,3420000,103.0,4.0,59.3637298,17.9003272,59.3324,18.0645,9.937518558063132
Beckomberga Ängsväg 41,54500.0,True,Bromma,True,3.0,"Bromma,Stockholm",4745.0,Stockholms kommun,False,4360000,80.0,3.0,59.35595995,17.897939694245714,59.3324,18.0645,9.799954981701935
Barkarbyvägen 63,44214.28571428572,True,Barkarbystaden,True,4.0,"Barkarbystaden,Järfälla",4763.0,Järfälla kommun,False,3095000,70.0,3.0,59.4135889,17.8770689,59.3324,18.0645,13.93678173362314
Cedergrensvägen 56,68823.5294117647,False,Midsommarkransen,False,2.0,"Midsommarkransen,Stockholm",4232.0,Stockholms kommun,False,3510000,51.0,2.0,59.3003664,17.9958767,59.3324,18.0645,5.277286012920841
Hamngatan 30,73333.33333333333,True,Centrala,True,5.0,"Centrala,Sundbyberg",3786.0,Sundbybergs kommun,False,3300000,45.0,2.0,59.36009425,17.96338670000001,59.3324,18.0645,6.507164007979906
Bergsgatan 51,104761.90476190476,True,Kungsholmen,True,1.0,"Kungsholmen,Stockholm",2230.0,Stockholms kommun,False,8800000,84.0,3.0,59.3306662,18.0371541,59.3324,18.0645,1.5629177210622358
Funäsgatan 6,50588.23529411765,True,Vällingby,True,5.0,"Vällingby,Stockholm",3488.0,Stockholms kommun,False,2580000,51.0,2.0,59.3531553,17.8866063,59.3324,18.0645,10.346951360207369
Täbyvägen 318C,45753.42465753425,True,Visinge,False,2.0,"Visinge,Täby",5642.0,Täby kommun,False,3340000,73.0,3.0,59.4436082,18.0333134,59.3324,18.0645,12.491237220309696
Bäckbornas väg 31,33861.38613861386,True,Bromma,True,1.0,"Bromma,Stockholm",5855.0,Stockholms kommun,False,3420000,101.0,4.5,59.3633977,17.9005069,59.3324,18.0645,9.915123594965642
Råsundavägen 133A,74878.0487804878,True,Gamla Råsunda,True,2.0,"Gamla Råsunda,Solna",2325.0,Solna kommun,False,3070000,41.0,1.5,59.3659709,17.9889036,59.3324,18.0645,5.683235121775882
Elias Lönnrots väg 9A,43544.303797468354,False,Bromma,False,1.0,"Bromma,Stockholm",6188.0,Stockholms kommun,False,3440000,79.0,3.0,59.3487258,17.8779731,59.3324,18.0645,10.731121721072338
Emils gata 9,50891.08910891089,True,Bromma,True,1.0,"Bromma,Stockholm",6575.0,Stockholms kommun,True,5140000,101.0,4.0,59.3627992,17.9490052,59.3324,18.0645,7.368509480402925
Arvid Mörnes väg 54,52926.82926829269,True,Bromma,False,2.0,"Bromma,Stockholm",2836.0,Stockholms kommun,False,2170000,41.0,1.0,59.3475922,17.8751704,59.3324,18.0645,10.867654277039733
Dartanjangs gata 4,56603.77358490566,True,Bromma,True,2.0,"Bromma,Stockholm",3619.0,Stockholms kommun,False,3000000,53.0,2.0,59.3621668,17.9456043,59.3324,18.0645,7.5091388571190745
Midsommargränd 6,78090.90909090909,True,Midsommarkransen,True,2.0,"Midsommarkransen,Stockholm",3058.0,Stockholms kommun,False,4295000,55.0,2.0,59.2990439,18.0046382,59.3324,18.0645,5.029407936463569
Tellusborgsvägen 94,76071.42857142857,True,Midsommarkransen,True,5.0,"Midsommarkransen,Stockholm",3013.0,Stockholms kommun,False,3195000,42.0,2.0,59.3021123,18.0056435,59.3324,18.0645,4.742899901043271
Alfons Åbergs gata 5,51718.75,True,Bromma,True,1.0,"Bromma,Stockholm",3853.0,Stockholms kommun,False,3310000,64.0,2.0,59.3650719,17.9462966,59.3324,18.0645,7.622241138808616
Lillåkersvägen 14,43717.94871794872,True,Gångsätra,True,1.0,"Gångsätra,Lidingö",3466.0,Lidingö kommun,False,3410000,78.0,3.0,59.3532206,18.1520407,59.3324,18.0645,5.476800368039728
Emils gata 9,52277.22772277228,True,Bromma,True,3.0,"Bromma,Stockholm",6575.0,Stockholms kommun,False,5280000,101.0,4.0,59.3627992,17.9490052,59.3324,18.0645,7.368509480402925
Båstadsvägen 5,73888.88888888889,True,Björkhagen,False,1.0,"Björkhagen,Stockholm",4153.0,Stockholms kommun,False,5320000,72.0,3.0,59.293976,18.1117827,59.3324,18.0645,5.045216667808854
Tråddragargränd 8A,85625.0,False,Centrala,True,5.0,"Centrala,Sundbyberg",1867.0,Sundbybergs kommun,False,2740000,32.0,1.0,59.3626123,17.9629527,59.3324,18.0645,6.665303832245907
Tulegatan 78,60981.59509202454,True,Centrala,False,1.0,"Centrala,Sundbyberg",5366.0,Sundbybergs kommun,False,4970000,81.5,4.0,59.3699361,17.962016701770885,59.3324,18.0645,7.153153915864191
Gubbkärrsvägen 19A,52954.545454545456,True,Bromma,True,2.0,"Bromma,Stockholm",4422.0,Stockholms kommun,False,3495000,66.0,2.0,59.3363926,17.9055001,59.3324,18.0645,9.028181923483784
Regnstigen 16,66976.74418604652,True,Rudviken,True,1.0,"Rudviken,Solna",2178.0,Solna kommun,False,2880000,43.0,2.0,59.359104,18.0101618,59.3324,18.0645,4.278696265676378
Grusåsgränd 86,49705.882352941175,True,Enskededalen,False,3.0,"Enskededalen,Stockholm",3803.0,Stockholms kommun,False,3380000,68.0,2.0,59.2865788,18.0937908,59.3324,18.0645,5.359417732262172
Pingstvägen 42,71285.71428571429,False,Midsommarkransen,False,1.0,"Midsommarkransen,Stockholm",3206.0,Stockholms kommun,False,2495000,35.0,2.0,59.3014278,17.9974364,59.3324,18.0645,5.132353443579294
Broddgränd 37,46098.9010989011,True,Västertorp,False,1.0,"Västertorp,Stockholm",4775.0,Stockholms kommun,False,4195000,91.0,4.0,59.289911,17.9678074,59.3324,18.0645,7.241078248906496
Birger Dahlérus väg 8A,46500.0,True,Bolinder Strand,True,8.0,"Bolinder Strand,Järfälla",5864.0,Järfälla kommun,False,4650000,100.0,4.0,59.4548186,17.8013165,59.3324,18.0645,20.181589721624462
Kamomillagatan 17,61296.2962962963,True,Bromma,True,5.0,"Bromma,Stockholm",2363.0,Stockholms kommun,False,3310000,54.0,2.0,59.3614138,17.9474779,59.3324,18.0645,7.377011854796621
Ankdammsgatan 40,51794.8717948718,True,Skytteholm,True,2.0,"Skytteholm,Solna",3853.0,Solna kommun,False,4040000,78.0,4.0,59.35707305,17.98952204027845,59.3324,18.0645,5.0593378542732
Starrbäcksgatan 11B,65060.24096385542,True,Centrala,True,3.0,"Centrala,Sundbyberg",4647.0,Sundbybergs kommun,False,5400000,83.0,4.0,59.3659917,17.9615767,59.3324,18.0645,6.927703725531821
Vintervägen 28,82222.22222222222,True,Gamla Råsunda,False,0.0,"Gamla Råsunda,Solna",3317.0,Solna kommun,False,4440000,54.0,2.0,59.38894055,18.06352451242269,59.3324,18.0645,6.2872653304220245
Tulegatan 27A,72820.51282051283,False,Centrala,True,1.0,"Centrala,Sundbyberg",2495.0,Sundbybergs kommun,False,2840000,39.0,1.5,59.3464627,18.0581579,59.3324,18.0645,1.6045213109679137
Kamomillagatan 5,59540.22988505747,True,Bromma,True,3.0,"Bromma,Stockholm",5286.0,Stockholms kommun,False,5180000,87.0,4.0,59.3611481,17.9471911,59.3324,18.0645,7.378813331825636
Fredrika Bremers gata 34,53200.0,False,Fruängen,False,1.0,"Fruängen,Stockholm",2804.0,Stockholms kommun,True,1995000,37.5,1.5,59.2863664,17.9728532,59.3324,18.0645,7.297600520497561
Petrejusvägen 51,64655.1724137931,True,Hammarbyhöjden,False,3.0,"Hammarbyhöjden,Stockholm",5331.0,Stockholms kommun,False,3750000,58.0,2.0,59.296602,18.1016401,59.3324,18.0645,4.5040576112591495
Beckomberga Ängsväg 20,52931.03448275862,True,Bromma,True,3.0,"Bromma,Stockholm",3830.0,Stockholms kommun,False,3070000,58.0,2.0,59.3567274,17.89882469326012,59.3324,18.0645,9.77478339514505
Dartanjangs gata 4,55742.57425742575,True,Bromma,True,5.0,"Bromma,Stockholm",6898.0,Stockholms kommun,False,5630000,101.0,4.0,59.3621668,17.9456043,59.3324,18.0645,7.5091388571190745
Axvallsvägen 47,63559.32203389831,True,Björkhagen,False,1.0,"Björkhagen,Stockholm",3126.0,Stockholms kommun,False,3750000,59.0,2.0,59.2965659,18.1168379,59.3324,18.0645,4.9696454801271095
Råsundavägen 172,79756.09756097561,False,Råsunda,True,6.0,"Råsunda,Solna",2289.0,Solna kommun,False,3270000,41.0,2.0,59.3638775,17.9790358,59.3324,18.0645,5.9769707477667335
Tomtebobarnens gata 11,69195.40229885057,True,Bromma,True,4.0,"Bromma,Stockholm",3145.0,Stockholms kommun,False,3010000,43.5,2.0,59.363431649999995,17.951786200000008,59.3324,18.0645,7.261881431790958
Norrbackagatan 16,90277.77777777778,False,Vasastan,True,1.0,"Vasastan,Stockholm",3940.0,Stockholms kommun,False,6500000,72.0,2.5,59.3389107,18.032342,59.3324,18.0645,1.9621301390200794
Huggarvägen 41,22098.765432098764,True,Västerhaninge,False,2.0,"Västerhaninge,Haninge",6064.0,Haninge kommun,False,1790000,81.0,3.5,59.1129712,18.1076495,59.3324,18.0645,24.522579944417863
Hasselquistvägen 15,68367.3469387755,False,Hammarbyhöjden,False,3.0,"Hammarbyhöjden,Stockholm",2451.0,Stockholms kommun,False,3350000,49.0,2.0,59.2975569,18.1014001,59.3324,18.0645,4.403993144360956
Mjölnerbacken 22,39047.619047619046,True,Rissne,True,4.0,"Rissne,Sundbyberg",3372.0,Sundbybergs kommun,False,2460000,63.0,2.0,59.3785254,17.9353579,59.3324,18.0645,8.937532429174523
Köpenhamnsgatan 32,38888.88888888889,False,Kista,True,6.0,"Kista,Stockholm",2694.0,Stockholms kommun,False,1750000,45.0,2.0,59.4024891,17.9393712,59.3324,18.0645,10.535636749051772
Follingbogatan 14,57254.90196078432,False,Bromma,True,1.0,"Bromma,Stockholm",4856.0,Stockholms kommun,True,4380000,76.5,3.0,59.3590294,17.9035412,59.3324,18.0645,9.593703569895611
Torsgatan 5,93913.04347826086,True,Norrmalm,True,2.0,"Norrmalm,Stockholm",3250.0,Stockholms kommun,False,5400000,57.5,2.0,59.3355545,18.0510878,59.3324,18.0645,0.8376273899182686
Krysshammarvägen 22,52037.03703703704,False,Huvudsta,True,7.0,"Huvudsta,Solna",4486.0,Solna kommun,False,5620000,108.0,5.0,59.3499788,17.9940846,59.3324,18.0645,4.4454254487072715
Tulegatan 29A,73902.43902439025,True,Sundbyberg/Duvbo,True,3.0,"Sundbyberg/Duvbo,Sundbyberg",3040.0,Sundbybergs kommun,False,3030000,41.0,2.0,59.3656923,17.9711866,59.3324,18.0645,6.456445046256659
Disponentgatan 1,93000.0,True,Essingen,True,1.0,"Essingen,Stockholm",2176.0,Stockholms kommun,False,2790000,30.0,1.0,59.3245629,18.0079296,59.3324,18.0645,3.3250286963219633
Marieviksgatan 42,79923.07692307692,True,Liljeholmskajen,True,4.0,"Liljeholmskajen,Stockholm",3677.0,Stockholms kommun,False,5195000,65.0,3.0,59.3084559,18.0278224,59.3324,18.0645,3.379196770346728
Stråkvägen 24,80135.13513513513,False,Råsunda,False,2.0,"Råsunda,Solna",3647.0,Solna kommun,False,5930000,74.0,3.5,59.412371750000005,17.979164009612806,59.3324,18.0645,10.12151709082744
Dalagatan 86B,122777.77777777778,False,Vasastan,True,4.0,"Vasastan,Stockholm",2310.0,Stockholms kommun,False,4420000,36.0,2.0,59.3461527,18.0418347,59.3324,18.0645,1.997581505573228
Gaffelseglet 37,56562.5,True,Vega,True,1.0,"Vega,Haninge",3037.0,Haninge kommun,False,1810000,32.0,1.0,59.182268199999996,18.136524516276253,59.3324,18.0645,17.188554030573886
Storseglet 53,46206.89655172414,True,Vega,True,5.0,"Vega,Haninge",4999.0,Haninge kommun,False,4020000,87.0,4.0,59.1824827,18.1360193,59.3324,18.0645,17.15856074492562
Ålgrytevägen 33,53877.551020408166,True,Bredäng,True,2.0,"Bredäng,Stockholm",3485.0,Stockholms kommun,False,2640000,49.0,3.0,59.2986354,17.9417244,59.3324,18.0645,7.914018762307113
Solnavägen 13E,77586.20689655172,False,Karolinska,True,1.0,"Karolinska,Solna",2060.0,Solna kommun,True,2250000,29.0,1.0,59.3555666,18.0127111,59.3324,18.0645,3.9060642940422245
Gripengatan 14,57424.24242424242,True,Barkarbystaden,True,1.0,"Barkarbystaden,Järfälla",1967.0,Järfälla kommun,True,1895000,33.0,1.5,59.4140925,17.8685132,59.3324,18.0645,14.344790707947212
Malmvägen 16A,33377.48344370861,True,Sollentuna Centrum,True,3.0,"Sollentuna Centrum,Sollentuna",3201.0,Sollentuna kommun,False,2520000,75.5,3.0,59.4274218,17.9446304,59.3324,18.0645,12.559031279798317
Eriksbergs Torg 5A,42727.27272727273,True,Helenelund,False,1.0,"Helenelund,Sollentuna",3434.0,Sollentuna kommun,False,3290000,77.0,3.0,59.4115154,17.9577222,59.3324,18.0645,10.676175232232683
Fribordsgränd 5,49337.34939759036,True,Vega,True,6.0,"Vega,Haninge",5303.0,Haninge kommun,False,4095000,83.0,4.0,59.1858242,18.1377527,59.3324,18.0645,16.82187777539305
Harpsundsvägen 80A,58536.58536585366,True,Högdalen,True,1.0,"Högdalen,Stockholm",4488.0,Stockholms kommun,False,2400000,41.0,1.5,59.2625398,18.0426332,59.3324,18.0645,7.866677203418885
Lagmansbacken 7,40277.77777777778,True,Alby,True,3.0,"Alby,Botkyrka",3195.0,Botkyrka kommun,False,1450000,36.0,2.0,59.240191949999996,17.844887149999998,59.3324,18.0645,16.145760438922625
Alströmergatan 32R,99130.43478260867,False,Kungsholmen,False,2.0,"Kungsholmen,Stockholm",2499.0,Stockholms kommun,False,4560000,46.0,2.0,59.3366614,18.0268116,59.3324,18.0645,2.1892845222632484
Mässvägen 4K,32823.529411764706,True,Riksten,False,1.0,"Riksten,Botkyrka",5427.0,Botkyrka kommun,False,2790000,85.0,4.0,59.275894,18.01169,59.3324,18.0645,6.961625965301209
